Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Brookleys Lake,nan,nan,nan,nan,nan,"2Staffordshire Mandarin countsS.J.Turner, West Midlands Bird Club",nan,"4Staffordshire Mandarin countsS.J.Turner, West Midlands Bird Club","11Staffordshire Mandarin countsS.J.Turner, West Midlands Bird Club","98Staffordshire Mandarin countsS.J.Turner, West Midlands Bird Club","51Staffordshire Mandarin countsS.J.Turner, West Midlands Bird Club","160Staffordshire Mandarin countsS.J.Turner, West Midlands Bird Club",86,87,63,160,126,202.0,118,208.0,Dec,163,163,1,2019-11-24 19:16:24
River Wharfe - Strid Wood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80Supplementary visit under the WeBS Core Count SurveyWeBS,163Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,122,122,1,2019-11-24 19:16:24
Stratfield Saye,29,6,5,0,4,0,7,5,6,13,10,10,(60),21,73,34,103,40.0,125,100.0,Jan,80,80,1,2019-11-24 19:16:24
Harewood Lake,8,6,10,11,53,35,31,15,39,25,44,62,32,61,53,101,79,81.0,28,80.0,Sep,74,74,1,2019-11-24 19:16:24
Welbeck Estate,nan,1,0,0,0,4,(7),1,1,2,5,0,6,0,0,5,39,79.0,52,157.0,Nov,66,66,1,2019-11-24 19:16:24
River Derwent - Chatsworth,0,0,0,0,1,2,2,0,1,2,8,4,4,nan,7,35,27,123.0,73,49.0,Feb,61,61,1,2019-11-24 19:16:24
Linacre Reservoirs,1,2,3,5,14,17,23,23,25,35,23,45,135,41,70,58,50,77.0,85,30.0,Jun,60,60,1,2019-11-24 19:16:24
Stockgrove Country Park,34,66,80,54,70,43,nan,nan,nan,3,67,39,121,25,40,50,28,82.0,73,43.0,Oct,55,55,1,2019-11-24 19:16:24
Bowood Lake,0,7,0,0,7,13,4,4,6,26,2,10,17,39,7,51,43,48.0,34,46.0,Sep,44,44,1,2019-11-24 19:16:24
Radnor Mere,5,11,13,0,9,12,12,4,6,15,12,26,33,41,154Supplementary visit under the WeBS Core Count SurveyWeBS,37,43,44.0,22,76.0,Aug,44,44,1,2019-11-24 19:16:24
Etherow Country Park,0,0,(0),(0),0,0,1,2,nan,16,nan,32,21,46,24,nan,nan,nan,37,nan,nan,37,37,1,2019-11-24 19:16:24
Burnham Beeches NR - Upper and Middle Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18,35,26.0,72,28.0,Jan,36,36,1,2019-11-24 19:16:24
Blackbrook Reservoir,nan,nan,nan,1,0,2,2,17,16,13,8,64Supplementary visit under the WeBS Core Count SurveyWeBS,79Supplementary visit under the WeBS Core Count SurveyWeBS,27Supplementary visit under the WeBS Core Count SurveyWeBS,2,7,26,11.0,88,36.0,Oct,34,34,1,2019-11-24 19:16:24
Dee Flood Meadows,38,36,31,79,49,32,42,36,83,48,35,47,30,143,64,65,12,42.0,35,14.0,Oct,34,34,1,2019-11-24 19:16:24
Trimpley Reservoir and River Severn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,101Supplementary visit under the WeBS Core Count SurveyWeBS,63,62,(24),27,40.0,47,28.0,Oct,36,36,1,2019-11-24 19:16:24
Dane Valley - Holmes Chapel to Swettenham,nan,nan,nan,nan,nan,nan,nan,nan,0,0,2,2,0,3,0,2,14,33.0,53,56.0,Dec,32,32,1,2019-11-24 19:16:24
Damflask Reservoir,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,38,34.0,Jan,31,31,1,2019-11-24 19:16:24
Hampstead and Highgate Ponds,0,2,2,4,5,9,8,13,13,19,16,38,28,45,13,43,18,26.0,31,38.0,Nov,31,31,1,2019-11-24 19:16:24
R Derwent - Leadmill Bridge to Grindleford,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,30,38,16.0,50,20.0,Mar,31,31,1,2019-11-24 19:16:24
Tyzack's Dam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0,Nov,31,31,1,2019-11-24 19:16:24
River Wye - Sellack Marsh to Sellack Boat,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,nan,nan,nan,nan,30,30,1,2019-11-24 19:16:24
Swithland Reservoir,0,0,0,(0),0,0,0,5,0,0,7,30Supplementary visit under the WeBS Core Count SurveyWeBS,19,19,3,24,25,28.0,40Supplementary visit under the WeBS Core Count SurveyWeBS,27.0,Oct,29,29,1,2019-11-24 19:16:24
Foremark Reservoir,0,0,1,0,0,0,0,0,1,nan,nan,nan,nan,0,0,56,0,nan,nan,nan,nan,28,28,1,2019-11-24 19:16:24
Kedleston Park Lake,0,0,1,0,1,0,14,24,nan,80Supplementary visit under the WeBS Core Count SurveyWeBS,54Supplementary visit under the WeBS Core Count SurveyWeBS,23Supplementary visit under the WeBS Core Count SurveyWeBS,8Supplementary visit under the WeBS Core Count SurveyWeBS,44,19,46,21,34.0,28,11.0,Oct,28,28,1,2019-11-24 19:16:24
River Dart and Queens Marsh (Dartington),nan,nan,nan,nan,0,0,1,0,1,1,1,23,8,17,10,35,20,23.0,42,21.0,Oct,28,28,1,2019-11-24 19:16:24
Connaught Water (Epping Forest),51,27,54,26,31,44,32,35,44,40,38,27,17,70,24,31,6,9.0,69,14.0,Jul,26,26,1,2019-11-24 19:16:24
Whitewebbs Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9Supplementary visit under the WeBS Core Count SurveyWeBS,34,26.0,36,23.0,Jan,26,26,1,2019-11-24 19:16:24
Bough Beech Reservoir,9Mandarin counts provided for Bough BeechC Langton (in litt.),19Mandarin counts provided for Bough BeechC Langton (in litt.),40Mandarin counts provided for Bough BeechC Langton (in litt.),77Mandarin counts provided for Bough BeechC Langton (in litt.),33Mandarin counts provided for Bough BeechC Langton (in litt.),56Mandarin counts provided for Bough BeechC Langton (in litt.),60Mandarin counts provided for Bough BeechC Langton (in litt.),45Mandarin counts provided for Bough BeechC Langton (in litt.),60,42,48,50Supplementary visit under the WeBS Core Count SurveyWeBS,6,43,12,16,33,21.0,26,27.0,Dec,25,25,1,2019-11-24 19:16:24
River Wye - Sellack Boat to Kidley Hill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),10,22,39,25,24.0,21,18.0,Apr,25,25,1,2019-11-24 19:16:24
Arun Valley,47,36,31,28,46,37,37,47,25,53,71,28,22,18,22,24,20,26.0,28,16.0,Dec,23,23,1,2019-11-24 19:16:24
Blatherwyke Lake,11,5.0,8Supplementary visit under the WeBS Core Count SurveyWeBS,2,3,nan,2.0,0.0,3.0,21.0,48.0,32,32,35,22,2,36,20,(25),31.0,Jan,23,23,2,2019-11-24 19:16:36
Hackness Lake,nan,0.0,0,0,4,7.0,1.0,0.0,0.0,38.0,0.0,8,6Supplementary visit under the WeBS Core Count SurveyWeBS,7Supplementary visit under the WeBS Core Count SurveyWeBS,(6),(7),(40),(20),(15),34.0,Nov,37,37,2,2019-11-24 19:16:36
River Marden - Calne,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,33,16,29.0,Feb,23,23,2,2019-11-24 19:16:36
River Thames behind Molesey Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,5,2,93,1.0,May,21,21,2,2019-11-24 19:16:36
Brasside Ponds,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,2,0,0,0,15,15,17,13,40.0,Sep,20,20,2,2019-11-24 19:16:36
Regents Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,19.0,Dec,20,20,2,2019-11-24 19:16:36
Strawberry Hill Ponds,nan,1.0,8,7,30,23.0,15.0,32.0,44.0,33.0,17.0,41,12,44,31,26,nan,11,41,0.0,nan,20,20,2,2019-11-24 19:16:36
Enton Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,11,3,35,2,40,0,nan,nan,19,19,2,2019-11-24 19:16:36
River Test - Broadlands Estate,2,2.0,8,6,9,4.0,9.0,15.0,13.0,10.0,10.0,16,8,5,27,15,22,nan,nan,nan,nan,19,19,2,2019-11-24 19:16:36
Rostherne Mere,2,1.0,2,5,7,4.0,2.0,3.0,10.0,8.0,9.0,6,12,54,18,32,26,7,8,20.0,Nov,19,19,2,2019-11-24 19:16:36
Weirwood Reservoir,(3),6.0,5,0,0,0.0,0.0,0.0,0.0,18.0,15.0,52Supplementary visit under the WeBS Core Count SurveyWeBS,36,48,13,20,27,23,12,12.0,Jul,19,19,2,2019-11-24 19:16:36
Cuttmill Ponds,41,65.0,104,98,51,59.0,61.0,66.0,27.0,22.0,8.0,43,16,18,11,25,20,12,13,18.0,Dec,18,18,2,2019-11-24 19:16:36
Flattenden Lake (Wadhurst Park),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,22,7,14,28,18,6,23.0,Nov,18,18,2,2019-11-24 19:16:36
River Rye - Helmsley to Rievaulx Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,17,18,14,21,22.0,Nov,18,18,2,2019-11-24 19:16:36
Dingle Farm Uley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12,22.0,Feb,17,17,2,2019-11-24 19:16:36
Groveland Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,6,35,3,33.0,Jan,17,17,2,2019-11-24 19:16:36
River Derwent - Calver to Froggatt,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,4,9,12,18,16,16,21.0,Dec,17,17,2,2019-11-24 19:16:36
Castle Howard Lake,nan,nan,nan,0,nan,nan,0.0,nan,2.0,0.0,0.0,0,0,0,0,0,4,5,6,66.0,Jan,16,16,2,2019-11-24 19:16:36
Wimbledon Common,0,0.0,0,1,0,0.0,2.0,0.0,1.0,0.0,0.0,0,2,2,9,12,21,4,23,19.0,Feb,16,16,2,2019-11-24 19:16:36
Bramley Mill Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,11,7,30,25.0,Nov,15,15,2,2019-11-24 19:16:36
Osterley Park Lakes,41,23.0,8,13,20,19.0,31.0,18.0,14.0,21.0,37.0,32,19,15,nan,15,nan,nan,nan,nan,nan,15,15,2,2019-11-24 19:16:36
Powdermill Reservoir,0,0.0,(0),(1),(4),1.0,6.0,7.0,18.0,22.0,6.0,5,9,8,3,9,3,10,21,30.0,Dec,15,15,2,2019-11-24 19:16:36
Alexandra Park Ponds,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,64,7.0,Aug,14,14,2,2019-11-24 19:16:36
Hawkridge Reservoir,nan,0.0,0,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,6,6,2,12,18,12,12,16.0,Nov,14,14,2,2019-11-24 19:16:36
Kelsey Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,19,3.0,Jul,14,14,2,2019-11-24 19:16:36
River Thames - Kew to Richmond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,3,15,8,10,32.0,May,14,14,2,2019-11-24 19:16:36
Winkworth Arboretum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0,nan,10,14,10,21.0,Nov,14,14,2,2019-11-24 19:16:36
London Wetland Centre,0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0,1,5,8,4,23,12,14,11.0,Mar,13,13,2,2019-11-24 19:16:36
Middle Rushmere Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,8,16,5,10,27,7.0,Sep,13,13,2,2019-11-24 19:16:36
Worthington Lakes,0,1.0,0,0,0,0.0,0.0,0.0,3.0,0.0,nan,0,8,2,9,15,10,9,16,15.0,Oct,13,13,2,2019-11-24 19:16:36
Bodenham Gravel Pit,0,0,0,0.0,1.0,0,0.0,nan,(0),0.0,0,0,0,0,1,10,6.0,7,13,25,Jan,12,12,3,2019-11-24 19:16:48
Chard Junction Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3Supplementary visit under the WeBS Core Count SurveyWeBS,6.0,12,13,27Supplementary visit under the WeBS Core Count SurveyWeBS,Aug,12,12,3,2019-11-24 19:16:48
Chatsworth Park Lakes,0,0,0,0.0,0.0,0,4.0,0.0,0,5.0,14,12,3,nan,2,10,7.0,23,14,8,Oct,12,12,3,2019-11-24 19:16:48
River Avon - Fordingbridge to Ringwood,2,0,6,7.0,12.0,0,0.0,0.0,1,0.0,0,0,0,2,9,26,1.0,4,10,18,Nov,12,12,3,2019-11-24 19:16:48
Adel Dam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,4,0,5,6,0,6.0,17,16,14,Jan,11,11,3,2019-11-24 19:16:48
Grimsthorpe Lake,0,2,0,0.0,0.0,8,0.0,0.0,10,3.0,25,nan,nan,4,nan,14,17.0,18,6,2,Oct,11,11,3,2019-11-24 19:16:48
Nanpantan Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,16,Feb,11,11,3,2019-11-24 19:16:48
River Arun - Arundel to Littlehampton,nan,nan,nan,nan,nan,0,nan,nan,0,nan,1,0,0,0,0,nan,nan,14,11,7,Dec,11,11,3,2019-11-24 19:16:48
Wimpole Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,24,23,9Supplementary visit under the WeBS Core Count SurveyWeBS,22.0,1,nan,nan,nan,11,11,3,2019-11-24 19:16:48
Ardingly Reservoir,5,0,0,5.0,0.0,0,0.0,2.0,12,9.0,20,16,8,6,16,20,13.0,7,5,5,Feb,10,10,3,2019-11-24 19:16:48
